date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,tpm,cpm,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
1/10/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/11/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/12/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/13/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/14/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/15/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/16/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/17/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/18/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/19/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/20/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/21/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/22/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/23/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/24/2020,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/25/2020,0,0,0,0,0,0,0,0,0,,,,,,,5.56,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/26/2020,0,0,0,0,0,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/27/2020,0,0,0,0,0,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/28/2020,0,0,0,0,0,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/29/2020,0,0,0,0,0,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/30/2020,1,1,0,0,0.001,0.001,0,0,0,,,,,,,10.19,0,0.000001,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
1/31/2020,1,0,0,0,0.001,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/1/2020,1,0,0,0,0.001,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/2/2020,2,1,0,0,0.001,0.001,0,0,0,,,,,,,10.19,0,0.000001,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/3/2020,2,0,0,0,0.001,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/4/2020,3,1,0,0,0.002,0.001,0,0,0,,,,,,,10.19,0,0.000001,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/5/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/6/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/7/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/8/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/9/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/10/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/11/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/12/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/13/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/14/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/15/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/16/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/17/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/18/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/19/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/20/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/21/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/22/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/23/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/24/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/25/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/26/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/27/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/28/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
2/29/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/1/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/2/2020,3,0,0,0,0.002,0,0,0,0,,,,,,,10.19,0,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/3/2020,5,2,0,0,0.004,0.001,0,0,0,,,,,,,10.19,0,0.000002,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/4/2020,6,1,0,0,0.004,0.001,0,0,0,,,,,,,15.74,0,0.000001,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/5/2020,28,22,0,0,0.02,0.016,0,0,0,,,,,,,26.85,0,0.000022,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/6/2020,29,1,0,0,0.021,0.001,0,0,0,,,,,,,26.85,0,0.000001,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/7/2020,31,2,0,0,0.022,0.001,0,0,0,,,,,,,26.85,0,0.000002,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/8/2020,34,3,0,0,0.025,0.002,0,0,0,,,,,,,26.85,0,0.000003,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/9/2020,34,3,0,0,0.025,0.002,0,0,0,,,,,,,26.85,0,0.000003,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/10/2020,44,10,0,0,0.032,0.007,0,0,0,,,,,,,26.85,0,0.00001,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/11/2020,50,6,0,0,0.036,0.004,0,0,0,,,,,,,26.85,0,0.000006,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/12/2020,73,23,0,0,0.053,0.017,0,0,0,,,,,,,26.85,0,0.000023,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/13/2020,75,2,1,1,0.054,0.001,0.001,0.001,0,6500,0.005,,,,samples tested,33.33,0,0.000002,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/14/2020,83,8,2,1,0.06,0.006,0.001,0.001,0,,,,,,samples tested,36.11,0,0.000008,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/15/2020,90,7,2,0,0.065,0.005,0.001,0,0,,,,,,samples tested,38.89,0,0.000007,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/16/2020,93,3,2,0,0.067,0.002,0.001,0,0,,,,,,samples tested,48.15,0,0.000003,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/17/2020,125,32,3,1,0.091,0.023,0.002,0.001,0,,,,,,samples tested,48.15,0,0.000032,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/18/2020,137,12,3,0,0.099,0.009,0.002,0,0,13125,0.01,,,,samples tested,50,0,0.000012,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/19/2020,165,28,3,0,0.12,0.02,0.002,0,191,13316,0.01,0,,,samples tested,59.72,0.000191,0.000028,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/20/2020,191,26,4,1,0.138,0.019,0.003,0.001,1060,14376,0.01,0.001,1125,0.001,samples tested,70.83,0.00106,0.000026,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/21/2020,231,40,4,0,0.167,0.029,0.003,0,1325,15701,0.011,0.001,1125,0.001,samples tested,76.39,0.001325,0.00004,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/22/2020,320,89,4,0,0.232,0.064,0.003,0,1298,16999,0.012,0.001,1121,0.001,samples tested,100,0.001298,0.000089,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/23/2020,439,119,7,3,0.318,0.086,0.005,0.002,3708,20707,0.015,0.003,1462,0.001,samples tested,86.57,0.003708,0.000119,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/24/2020,492,53,9,2,0.357,0.038,0.007,0.001,157,20864,0.015,0,1295,0.001,samples tested,86.57,0.000157,0.000053,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/25/2020,562,70,9,0,0.407,0.051,0.007,0,4280,25144,0.018,0.003,1717,0.001,samples tested,100,0.00428,0.00007,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/26/2020,649,87,13,4,0.47,0.063,0.009,0.003,4280,,,,1871,0.001,samples tested,100,0.00428,0.000087,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/27/2020,724,75,17,4,0.525,0.054,0.012,0.003,4280,27688,0.02,,1902,0.001,samples tested,100,0.00428,0.000075,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/28/2020,873,149,19,2,0.633,0.108,0.014,0.001,4280,,,,2195,0.002,samples tested,100,0.00428,0.000149,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/29/2020,979,106,25,6,0.709,0.077,0.018,0.004,4280,,,,2492,0.002,samples tested,100,0.00428,0.000106,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/30/2020,1071,92,29,4,0.776,0.067,0.021,0.003,4280,,,,2445,0.002,samples tested,100,0.00428,0.000092,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
3/31/2020,1251,180,32,3,0.907,0.13,0.023,0.002,4280,,,,2905,0.002,samples tested,100,0.00428,0.00018,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/1/2020,1397,146,35,3,1.012,0.106,0.025,0.002,4280,,,,2776,0.002,samples tested,100,0.00428,0.000146,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/2/2020,1965,568,50,15,1.424,0.412,0.036,0.011,4280,47951,0.035,,3076,0.002,samples tested,100,0.00428,0.000568,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/3/2020,2301,336,56,6,1.667,0.243,0.041,0.004,21294,69245,0.05,0.015,5937,0.004,samples tested,100,0.021294,0.000336,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/4/2020,2902,601,68,12,2.103,0.436,0.049,0.009,10705,79950,0.058,0.008,6984,0.005,samples tested,100,0.010705,0.000601,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/5/2020,3374,472,77,9,2.445,0.342,0.056,0.007,9584,89534,0.065,0.007,7870,0.006,samples tested,100,0.009584,0.000472,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/6/2020,4067,693,109,32,2.947,0.502,0.079,0.023,11534,101068,0.073,0.008,9036,0.007,samples tested,100,0.011534,0.000693,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/7/2020,4421,354,114,5,3.204,0.257,0.083,0.004,12947,114015,0.083,0.009,10403,0.008,samples tested,100,0.012947,0.000354,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/8/2020,5194,773,149,35,3.764,0.56,0.108,0.025,13904,127919,0.093,0.01,11906,0.009,samples tested,100,0.013904,0.000773,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/9/2020,5734,540,166,17,4.155,0.391,0.12,0.012,16991,144910,0.105,0.012,13851,0.01,samples tested,100,0.016991,0.00054,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/10/2020,6412,678,199,33,4.646,0.491,0.144,0.024,16420,161330,0.117,0.012,13155,0.01,samples tested,100,0.01642,0.000678,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/11/2020,7447,1035,239,40,5.396,0.75,0.173,0.029,18044,179374,0.13,0.013,14203,0.01,samples tested,100,0.018044,0.001035,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/12/2020,8356,909,273,34,6.055,0.659,0.198,0.025,16374,195748,0.142,0.012,15173,0.011,samples tested,100,0.016374,0.000909,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/13/2020,9152,796,308,35,6.632,0.577,0.223,0.025,21806,217554,0.158,0.016,16641,0.012,samples tested,100,0.021806,0.000796,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/14/2020,10363,1211,339,31,7.509,0.878,0.246,0.022,27339,244893,0.177,0.02,18697,0.014,samples tested,100,0.027339,0.001211,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/15/2020,11438,1075,377,38,8.288,0.779,0.273,0.028,29706,274599,0.199,0.022,20954,0.015,samples tested,100,0.029706,0.001075,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/16/2020,12380,942,414,37,8.971,0.683,0.3,0.027,28357,302956,0.22,0.021,22578,0.016,samples tested,100,0.028357,0.000942,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/17/2020,13387,1007,437,23,9.701,0.73,0.317,0.017,32167,335123,0.243,0.023,24828,0.018,samples tested,100,0.032167,0.001007,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/18/2020,14378,991,480,43,10.419,0.718,0.348,0.031,37000,372123,0.27,0.027,27536,0.02,samples tested,100,0.037,0.000991,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/19/2020,15712,1334,507,27,11.385,0.967,0.367,0.02,29463,401586,0.291,0.021,29405,0.021,samples tested,100,0.029463,0.001334,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/20/2020,17265,1553,543,36,12.511,1.125,0.393,0.026,29463,,,,30650,0.022,samples tested,96.3,0.029463,0.001553,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/21/2020,18600,1335,590,47,13.478,0.967,0.428,0.034,29463,462621,0.335,,31104,0.023,samples tested,96.3,0.029463,0.001335,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/22/2020,19984,1384,640,50,14.481,1.003,0.464,0.036,29463,,,,29569,0.021,samples tested,96.3,0.029463,0.001384,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/23/2020,21393,1409,681,41,15.502,1.021,0.493,0.03,29463,500542,0.363,,28227,0.02,samples tested,96.3,0.029463,0.001409,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/24/2020,23077,1684,718,37,16.722,1.22,0.52,0.027,41247,541789,0.393,0.03,29524,0.021,samples tested,96.3,0.041247,0.001684,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/25/2020,24506,1429,775,57,17.758,1.036,0.562,0.041,38168,579957,0.42,0.028,29691,0.022,samples tested,96.3,0.038168,0.001429,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/26/2020,26496,1990,824,49,19.2,1.442,0.597,0.036,45352,625309,0.453,0.033,31960,0.023,samples tested,96.3,0.045352,0.00199,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/27/2020,27892,1396,872,48,20.212,1.012,0.632,0.035,40510,665819,0.482,0.029,33388,0.024,samples tested,96.3,0.04051,0.001396,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/28/2020,29435,1543,934,62,21.33,1.118,0.677,0.045,50914,716733,0.519,0.037,36302,0.026,samples tested,96.3,0.050914,0.001543,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/29/2020,31332,1897,1007,73,22.704,1.375,0.73,0.053,54031,770764,0.559,0.039,41312,0.03,samples tested,96.3,0.054031,0.001897,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
4/30/2020,33050,1718,1074,67,23.949,1.245,0.778,0.049,59437,830201,0.602,0.043,47094,0.034,samples tested,96.3,0.059437,0.001718,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
5/1/2020,35043,1993,1147,73,25.393,1.444,0.831,0.053,72453,902654,0.654,0.053,51552,0.037,samples tested,96.3,0.072453,0.001993,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
